,annot,count
8132,alerting now to set up photic ,1
8131,back to AP bipolar for photic lights ,1
8128,sorry hoping to record sleep ,1
8116,very good effort HV x3 min ,1
8125,linked ears ref ,1
8124,t6 pop sorry,1
8122,headache ,1
8121,Pressing on t6,1
8120,Note: sens5,1
8119,less mvts now for sleep ,1
8118,t6 pop leave for now for it to settle ,1
8117,ask to eo to catch his breath,1
7969,stoped recording,1
7968,pt sat up and restless,1
7967,pt tried to ge tup,1
7798,"tech calls to ask Pt to open eyes, R han",1
7806,on resp- assisted,1
7805,semicomatose.,1
7804,tech will call pt to open his eyes soon,1
7803,Custom...light sleep,1
7802,Unpluged bed to eliminate 60 Hz noise,1
7801,Pt says first time her hand has twitched,1
7800,hand stops jerking,1
7799,RIght hand jerking,1
7797,gppd effprt on hv,1
7809,talk to pt -continues to roll head side ,1
7796,FOcasing with EO,1
7795,non response,1
7793,will do reactive test,1
7792,sems 5,1
7789,fix,1
7788,eye rolling up and fix,1
7787,"pt has Asthma, stop HV",1
7786,starting photic now,1
7807,nil to see- no changes,1
7810,moves head side to side,1
7783,Pt was very drowsy,1
7823,see right temproal,1
7839,not sure how well pt understands,1
7838,"touch head there, removed a few=",1
7835,asking Pt to close eyes - not complying,1
7832,emg increase here with alerting,1
7831,will go with this alerting,1
7828,increase in emg here spontaneously,1
7826,LT TMEP DYS,1
7824,resting quietlyu,1
7822,O1 borderline,1
7811,rolls head,1
7821,PT IS IN PAIN IN ABDOMINE,1
7819,ADJUST O1,1
7817,pupils equal and reactive,1
7816,pain stim-withdrawws,1
7815,pain stim -=withjdraws,1
7814,pain stim -withdraws,1
7813,ain stim- some withdrawl,1
7812,nurse asks pt to open eyes-head novt but,1
7785,application crashed due to network error,1
7781,L foot,1
7966,eyes closed on request,1
7736,touches face,1
7749,Pt no longer snoring,1
7745,pt asleep,1
7744,tech unable to wake pt,1
7743,tech clapping in pt,1
7742,pt no longer snoring,1
7741,snorring heavily,1
7738,headbox problems,1
7737,not sure hwat is happening,1
7735,mild buildup,1
7753,TEch Clapping hand and calling Pt's name,1
7733,try to mv,1
7731,eye c,1
7729,nurse is holding her,1
7728,nurse holding pt's head,1
7727,ask pt to relax the draw,1
7726,can't breath while lying down,1
7725,pt has to sit up,1
7724,lower lip/chin quivering constantly,1
7752,Head LT,1
7754,still calling pt to wake up,1
7780,no pullback,1
7768,TOUCHING EAR,1
7779,Right foot,1
7778,Nurse is done,1
7777,NUrse working Pt,1
7775,Nurse giving medication,1
7772,neil pinch,1
7771,will test reactive now,1
7770,nurse is sucking,1
7769,pt tighted up,1
7766,PT DEMANDED THAT I REMOVE THE EKG LEAD,1
7756,stmulus artifact in FP2,1
7765,I DONT KNOW,1
7763,tech taking out neck roll,1
7762,some build up,1
7761,tensing,1
7760,careworker signing to Pt - close eyes,1
7759,pt is un responsive,1
7758,tech attempts to wake pt one last time,1
7757,stimulus artifact FP2,1
7841,askign her last name,1
7842,what month is it,1
7844,yer,1
7924,checking C3,1
7934,pain stim.--Left finger,1
7933,going to do reactive test now,1
7932,pt quiet now,1
7930,pt mving,1
7929,suction done,1
7927,Pt not responding to techs command to op,1
7926,moving hand under the sheets,1
7925,non verbal,1
7923,turning EOG1 off - droplet precaution,1
7936,pain stim--right toe,1
7922,PT HAS HX OF GLAUCOMA ,1
7916,DIFFICULT TIME SLEEPING ACCORDING TO PT ,1
7914,0800 ,1
7912,NO HV DUE TO PREV HX OF SDH AND ALSO DUE,1
7911,NUMBLES,1
7910,JAN?,1
7908,pt no following to EC,1
7907,"eyes half open, rolled up",1
7935,pain stim--left toe,1
7937,pain stim--right finger,1
7845,eye are open,1
7953,Pt resting quietly w/ EC,1
7965,eyes open and mv,1
7963,pt streched,1
7962,eye closed on request,1
7961,Eyes Open spont.,1
7959,"fix A1, A2",1
7957,PT DOES NOT WANT TO CONTINUE THE TEST,1
7956,PT SAYS SHE FELS DIZZY ,1
7955,pt wanted pillow removed,1
7952,Exxelent effort in HV,1
7938,no with d,1
7950,Chnaged EKG e,1
7948,immediate slowing on ryr closure,1
7946,easier to keep eyes closed,1
7945,will attempt to alert pt again here,1
7943,says she is still feeling sleepy,1
7942,hostpital,1
7941,and do alerting later on,1
7940,will let her sleep ,1
7905,SLOWER BREATHING,1
7904,BRATHING AGAIN,1
7903,STOP BREATHING,1
7860,frontal sharp,1
7875,yr old,1
7874,how old you are,1
7873,son asking a few qustions,1
7867,Pt in a seated position due to trouble s,1
7865,says she is feeling sleepy,1
7863,frontal shrap,1
7862,maybe some dirivng there,1
7861,will do all with eys closed for ease,1
7858,sharps frontal,1
7901,GASPING,1
7856,sharply contoured frotnal,1
7855,frontally sharply conotured activity,1
7854,egm,1
7853,sharply contoured frontally,1
7851,sharply contoured erher fontally,1
7849,sharply contoured here frontally,1
7848,might be slightly slower on the right si,1
7847,here maybe 8Gz,1
7876,sept 8th,1
7877,asking about what she ate today,1
7878,will let her rest now,1
7880,rmtd/wicket,1
7900,BREATHING AGAIN,1
7897,SLOW BREATHING AGAIN,1
7896,NOT BREATHING,1
7895,BREATHING SLOWS,1
7894,BREATHING HEAVY,1
7893,NOT BREATHING CURRENTLY,1
7892,PT QUITE LIKELY HAS CHEYENNE STOKES BREA,1
7891,GEN DELTA ,1
7890,MUMBLES,1
7889,"PT TENSE, NOT FOLLOWING COMMANDS",1
7888,lights int he room on,1
7887,have to filter the ems,1
7885,not a fan of this montage either,1
7884,is also lateral ems but max frontal,1
7883,fan on the patient,1
7882,rmtd looking/wicket looking,1
7881,wicket looking,1
8199,will try passive eo,1
8201,passive eo again,1
6810,shaking leads,1
8491,tech reapplied Fz,1
8500,F7 pop,1
8498,PINCHING PT'S THUMB,1
8497,CALLING PT BY NAME,1
8496,PINCHING PT'S THUMB - EYES OPEN/MOVING,1
8495,PT'S EYES OPEN - WON'T CLOSE THEM,1
8494,Pt either confused or not understanding ,1
8493,replaced neck roll with pillow,1
8492,Pt is confused and speaks very litle Eng,1
8489,INSTRUCT TO EC FOR 1 MORE MIN ,1
8503,tech touching Fp2 electrode,1
8488,TECH TO PRESS ON P4 ,1
8485,ON REFERENCE BRIEFLY ,1
8484,A1 POP - LEAVING FOR NOW FOR SLEEP,1
8483,LEAVING FOR NOW FOR SLEEP,1
8482,CZ POP ,1
8481,OVERALL MODERATE EFFORT HV ,1
8480,RUB AND REPLACE HEADBOX ,1
8479,REAPPLY T5,1
8502,fp2 elecrode artifact,1
8504,Tech pressing Fp2 electrode,1
8476,BETTER EFFORT NOW ,1
8516,PDR is 11 Hz on the lt,1
8524,beautiful PDR LT,1
8523,is awake again here,1
8522,going to do this with EC,1
8521,is very noisy outside,1
8520,here sharply contoured again,1
8519,at times the post temp is sharply contou,1
8518,no HV due to age and stroke history ,1
8517,and 7Hz on the right,1
8515,see slighlty irregular HR,1
8505,F7 electrode artifact,1
8514,is interrupted by slowing on the right,1
8513,great PDR on the left,1
8512,definite right sided slowing in context ,1
8511,Tech touching electrodes,1
8510,F7 electrode arifact,1
8509,Tech pressing F7,1
8507,Muscle arifact,1
8506,tech touching F7,1
8477,TECH TO GO PRESS ON T5,1
8475,SEEMS TO BE STRUGGLING W/ THIS TOO ? ,1
8526,Pt says ear was itchy,1
8434,"and see EEG changes, almost a theta back",1
8446,fixed electrode,1
8445,pt pull ect,1
8443,head mving all the tome,1
8442,nail bed pressure,1
8441,unresposive,1
8439,coma unresponsive,1
8438,definite change in EEG with stimulation,1
8437,defintiely withdraws x3,1
8433,withdrew there,1
8448,tech reapplied A2 - was off,1
8432,pain rt hand,1
8431,sternal,1
8428,"pt stable, intubated comatose",1
8427,pops intermittently,1
8426,pt is lying right on T6 and P4 as he is ,1
8425,intermittent popr,1
8424,pop T6,1
8422,priamrily gen theta,1
8447,stop test,1
8449,head aches and a bit anxious,1
8473,TECH TO GO BUNDLE WIRES ,1
8460,intermittnet pops,1
8472,BIG STRUGGLE TO GET NUMBERS OUT ,1
8471,1959,1
8470,JUNE 28,1
8469,NOT ABLE TO SAY,1
8468,POINTING ,1
8464,PT HAS SPEECH DIFFICULTY - DIFFICULTY FO,1
8463,harmonics,1
8461,so noisy oustide with construvtion,1
8459,some breakthrough brief PDR,1
8450,is talking to tech here,1
8458,hopefully willl settle,1
8457,construction niose,1
8456,good overall effort HV for 3mins,1
8455,also oressed T5,1
8454,buit will press T6 anyways,1
8453,can see blinking with eyes closed,1
8452,"little PDR noted, likely the anxiety",1
8451,pt is definitely anxious,1
8525,persistent rt hemi slowing,1
8528,18yrs old,1
8202,pain stim x4 limbs - withdraws all four,1
8601,wife is talking and touching pt,1
8611,pt c/o head pain,1
8609,some diffuse slowing her and there,1
8608,still tremulous,1
8606,oriented with exception of curret date,1
8605,"able to count fingers, follow commands",1
8604,head ,1
8603,c/o of being sore all over,1
8602,is moaning a bit,1
8600,wife says in a lot of pain,1
8613,tremors continue throughout,1
8599,this montage a bit better,1
8598,can even see the tremor on the EKG,1
8597,will actualy try an average to get rid o,1
8596,"some diffuse slowing, pt seems to be res",1
8595,"pt is tremoulous, has parkinson's so not",1
8594,eyes open autom.,1
8593,pinching great toe,1
8590,minor head movement with inspiration,1
8612,holding wifes hand whos seems to calm hi,1
8614,moaning in discomfort,1
8587,pt lying head left,1
8626,not responding to voice,1
8634,average 8Hz but can achieve 9Hz not well,1
8633,pops C4,1
8632,will let pt rst now,1
8631,counting fingers good,1
8630,mostly oriented,1
8629,winter,1
8628,season,1
8627,anout 8Hz,1
8625,dec sens,1
8615,pt is complaining about his pain,1
8624,is quite tired,1
8623,8Hz wth alerting,1
8622,drowsy throughout,1
8620,IV pump contines to alarm,1
8619,iv pump beeping there,1
8618,moaning from discomfort,1
8617,wife still rubbing his neck to help elev,1
8616,wife is rubbing his neck,1
8588,head moding with eah inspiration,1
8586,"1,1,3 or 5 out of 15",1
8530,still some ekg contaminatin,1
8544,eo briefly,1
8555,DO YOU REMEMBER WHAT WORD ,1
8554,TECH PUTTING SHEET ON PT ,1
8552,WHAT WAS THE WORD ? ,1
8551,REMEMBER THE WORD BLUE DOG ,1
8550,0700 ,1
8549,HOW MANY HRS OF SLEEP APPROXIMATELY? ,1
8548,SMOOTHIE 0700 ,1
8546,yech checking leads,1
8542,murmur',1
8558,WHAT WAS THE WORD? ,1
8541,h/a now dull feeling,1
8540,not clearing,1
8539,still has stabbing frontal h/a,1
8538,giving her frontal h/a,1
8537,photic,1
8534,will also wake pt,1
8533,will need to go and press it,1
8532,T6 is swaying,1
8556,DO YOU REMEMBER WHO CALLED YOU DURING TH,1
8559,headphones are on,1
8585,t4 changed,1
8574,Pt not responding to command to close ey,1
8583,Pt asking - how many minutes left?,1
8582,Pt asking - done?,1
8581,Pt asking - done?\,1
8580,tech replaced T6 wire,1
8579,remember words,1
8578,9 Hz,1
8577,repeat 6 Hz,1
8575,squize pt's hand,1
8573,fair to good effort through,1
8560,Pt started music,1
8570,sing on Pz,1
8569,song still playing,1
8568,put headphones back on,1
8567,took headphones off,1
8566,selected new song,1
8565,doesnt know which song to play,1
8563,Left arm movement?,1
8562,songs,1
8421,will do stim later,1
8420,SATS 99,1
8419,"HR 64, MAP 70",1
8271,EKG contamination Noted,1
8281,PT FIRST BREAK PSYCHOSIS ,1
8280,Pt constantly moving,1
8279,Pt withdrew from nailbed pressure,1
8278,manu,1
8277,Pt repeated phrase,1
8276,O2 Artifact with breathing,1
8274,Moving legs,1
8273,Rt Theta,1
8270,pt vey drowsy,1
8283,DAD IN ROOM RIGHT NOW ,1
8269,P4 Ok .. Dont' know why 60 Hz,1
8266,EYES OPEN HERE ,1
8265,DO NOT EXPECT MUCH COOP,1
8264,THOUGH PT IS SELECTIVELY MUTE ,1
8263,NO REPLY ,1
8262,WHATS YOUR BIRTHDAY? ,1
8261,TRYING TO EO BUT TOO TIRED ,1
8260,VERY DROWSY +++ ,1
8282,IN HOSPITAL SINCE JUL,1
8284,"""ALRIGHT THANK YOU""",1
8258,ITCHING HER EKG ELETCRODES,1
8296,BIG GASP ,1
8305,PT SAYS HE WAS FEELING ANTSY ,1
8304,"PT KEEPS REPEATING ""SORRY""",1
8303,PUTTING HIS ARMS UP ,1
8302,PUTTING HIS ARMS OUT ,1
8301,BURST DIFFUSE THETA - RHYTHMIC?,1
8300,TECH ZOOMED OUT VIDEO IN CASE HE HAS EVT,1
8299,STRETCHING ARMS OUT ,1
8298,BURST DIFFUSE THETA MORE RHYTHM,1
8295,NIL TO NOTE - PT DROWSY? ,1
8285,EKG RHYTHM FAST ,1
8294,WILL NOT DO HV DUE TO PT SITUATION ,1
8293,ON TO BIPOLAR  ,1
8292,HOW OLD  ARE YOU,1
8291,JUL 18 2000,1
8290,WHEN'S YOUR BIRTHDAY? ,1
8289,0815 ,1
8288,AT 1200 ,1
8286,DAD MOVING AROUND PT ,1
8259,HARD TO GET EO,1
8257,DIFFICULTY ROUSING DUE TO EXTREME FATIGU,1
8418,ventilated in ICU,1
8212,to no avail,1
8222,alerted him,1
8221,pts phopne,1
8220,moves self alerts,1
8219,good effort continue,1
8218,spellin glast name,1
8217,pt turned to left side,1
8214,remove electric cord from wall,1
8213,"the mvt is getting worse here, technical",1
8211,try to hold leg and askto stay still,1
8225,tech touched els,1
8210,is becoming technically unsatisfactory,1
8209,no activations due to poor coop/unrespon,1
8208,all is constant mvt,1
8207,is all consant mvt,1
8206,constant mvts of right side,1
8205,pt is unresp so can't ask her to not mov,1
8204,almsot constant mvt of right side,1
8203,still constant mvt right side of body,1
8224,ncs fragment,1
8226,HV  2 1/2 MIN,1
8255,ALERTING HER NOW ,1
8242,HAD LEFT IT AT <10 KOHMS DUE TO THICK HA,1
8254,TECH PRESSING ON F8,1
8252,THOUGH PT TOO DROWSY,1
8251,TALKING TO PT THROUGHOUT LIGHTS ,1
8248,SORRY VOICES OUTSIDE ,1
8247,DECREASE EKG SENS ,1
8246,TURN LIGHTS OFF HERE ,1
8245,LOUD NOISE ,1
8244,SCRATCHING ELECRODES ON HER EAR ,1
8240,head RT,1
8227,Note F8,1
8239,C4 REPLACED AGAIN WITH NEW ELECTRODE,1
8238,c4 replaced,1
8236,"Montage:TRANSVERSE, AUX1..Channel Status",1
8234,calling pt to open eyes - no respone,1
8231,Pt starting to settle down,1
8230,Pt confused and disoriented,1
8229,PT sat straight up,1
8228,PT self alerted,1
8306,BUT WILL TRY TO STAY STILL ,1
8307,COVERING HIS EYES ,1
8308,MOVES AND TURNS HIS WHOLE BODY TO RIGHT,1
8379,ASK TO EO X2,1
8390,BREATHS,1
8389,LYING WITH HEAD TO LEFT,1
8387,REPLACE T6,1
8386,pt EXTUBATED MARCH 15 - BREATHING ON OWN,1
8385,going to do passive EC/EO,1
8383,had to restart photic,1
8382,sorry computer was having problems,1
8380,trying to itch nose,1
8378,INCOHERENT,1
8392,RASS -5,1
8377,SAYS OHHH,1
8374,SAYS MHM,1
8373,CALL NAME LOUDLY,1
8371,will set up PS while awake,1
8370,incohertent,1
8368,EKG ARTIFACT ALMOST LOOKS LIKE S/W WITH ,1
8367,++EKG ARTIFACT,1
8366,heavy sonorous breathing,1
8391,GCS 3/15,1
8393,ADJUST P3 - PT MOVED HEAD,1
8309,TURN HEAD TO RIGHT ,1
8405,will press C4 and P4,1
8416,head midleine,1
8415,rapid heavy breathing,1
8413,heavy rapid bereathing,1
8412,forehead tense,1
8410,extremely nervous,1
8409,nurse trying to slow Pts breathing,1
8407,Pt breathing very quickly,1
8406,this is artifact from nodding or talking,1
8404,some pops,1
8394,GCS 3/15                         RASS -4,1
8403,mvt artifacts here,1
8401,tecg giving Pt blanket,1
8400,change ground electrode,1
8399,PT GRIMACED AND MOVED FOOT AWAY,1
8398,SCRATCHING BOTTOM RIGHT FOOT,1
8397,PT MOVED HIS HEAD,1
8396,FIXED T6,1
8395,REPLACE 02,1
8365,pt is not responsive to voice sounds etc,1
8361,will do passive ec,1
8360,pt wants to leave,1
8319,TRYING TO GET BLANKET ,1
8329,HE'S TALKING ABOUT HOCKEY ,1
8328,TALKING TO DAD RIGHT NOW ,1
8327,TECH REPLACE SYS REF NOW ,1
8325,SORRY WILL LEAVE O2 OUT AS PATIENT NOT C,1
8324,TRYING TO REPLACE O2 ,1
8322,SYS REFERENCE,1
8321,SAYS HE'S TRYING TO REST ,1
8320,PT HAS HIS ARMS UP ,1
8318,DAD HELPING HIM ,1
8357,replaced EOG2 electrode,1
8317,WILL JUST WAIT AND SEE FIRST ,1
8316,TECH NOT APPROACHING PT YET ,1
8315,DAD HELPING ADJUST SWEATER ,1
8314,SORRY LOST O2 ,1
8313,TECH NOT TOUCHING HIM YET ,1
8312,DAD WILL JUST COMFORT PT A BIT ,1
8311,UNZIPPING HOODIE ,1
8310,SHIFTING IN STRETCHER,1
8330,SORRY FOR EEG - NO O2 AND EKG CAME OFF ,1
8331,SYS REF IS UNSTABLE,1
8332,SYS EF AND CZ UNSTABLE,1
8333,DAD SOOTHING HIS STOMACH ,1
8356,I will bring this EEG to CBB's attention,1
8355,xx -  no loc - able to talk,1
8354,xx ncs,1
8353,xx - ncs,1
8352,hv 1 1/2 hv,1
8351,pull plug out of wall,1
8348,reaplaced EOG1 wire,1
8346,will alert now anyways,1
8345,will go and press C4,1
8342,spreads F3,1
8340,also see PVCs,1
8339,dys is very freq if not perisistent in d,1
8338,this is in location of previosu surgery,1
8337,left anterior mid temporal dys,1
8336,nice sym synch reactive 10Hz,1
8335,no HV due to vasc hx,1
8334,ekg conam,1
7723,Pt rubbed hand on forehead,1
7722,hv 1 1 2/ min,1
7721,anterior underlying delta,1
7112,pt unable to keep eyes shut completly,1
7126,vx slowing rt hemi,1
7125,definite asymmetry,1
7124,suppression LT side,1
7123,pt with major stroke so no HV,1
7122,IBIX,1
7121,nam eanimal,1
7119,"GEN DELTA, BUT PT BETWEEN LIGHT SLEEP AN",1
7116,"DELTA, BUT PT VERY DROWSY NOW",1
7111,eyes half  open,1
7128,so rt side abm,1
7109,srtoifact,1
7108,artifact due to pt sitting up\,1
7107,EMG art ++++ ,1
7106,pt wishes to end the test,1
7105,rt arm rt chest - much less shaking,1
7104,rt chest rt arm shaking,1
7103,shaking of right arm increasing in inten,1
7101,right arm still shakibng,1
7127,req = rt side aneursym,1
7129,march 2018,1
7099,STOP MODERATE ,1
7143,nurse comforting Pt,1
7153,big eye movement,1
7152,no specific slowing noted - no epileptif,1
7151,hands moving,1
7150,anteiror beta ntoed,1
7148,"no PDR noted, even with alerting",1
7146,no HV due to age - will try PS at the en,1
7145,"march 26, 1936",1
7144,nurse asking PT to open mouth,1
7140,Nurse holding Pts hand,1
7130,slwoing rt hemi is persistent,1
7139,tech replaced O1,1
7138,nurse trying to relax Pt,1
7137,says he has small szs,1
7136,right temproal,1
7135,sharply contoured here right anterior te,1
7134,clears thorat,1
7133,"A2 fell off, taped it on",1
7132,hi ampl delta right side,1
7100,mumbling in Croatian,1
7098,CHANGED CZ,1
7155,"pz, little pop",1
7050,rt temporal dys mid-anterior temp,1
7064,Spike and slow wave at F4,1
7063,Spike and slow wave max at F4,1
7060,Pt touching A1,1
7057,artifactual EKG,1
7055,noises to alert a little bit here,1
7053,"snore, self alerts adn moves head back a",1
7052,SS,1
7051,sekf alert and move,1
7048,set up IPS now\,1
7067,*********,1
7047,eye flutter there with eyes closed,1
7045,date todays,1
7043,"slight language barrier, but good with s",1
7042,"pt is sleep deprived, 88yrs old",1
7041,movts-getting settles,1
7039,on left side,1
